| Index | Instruction       | Sig                                           | Arch | OpCode                        | Encoding | Prefix | OpCodeByte | L   | W   | PP   | MM   | x67   | ModR | ModRM | VsibReg | VsibSize | KMask | ZMask |
| 3561  | vpsllq            | vpsllq xmm,xmm,xmm/m                          | ANY  | EVEX.128.66.0F.W1 F3 /r       | RVM      | EVEX   | F3         | 128 | W1  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3562  | vpsllq            | vpsllq xmm,xmm/m,ib/ub                        | ANY  | EVEX.128.66.0F.W1 73 /6 ib    | VMI      | EVEX   | 73         | 128 | W1  | 66   | 0F   | false | 6    |       |         | -1       | true  | true  |
| 3563  | vpsllq            | vpsllq ymm,ymm,xmm/m                          | ANY  | EVEX.256.66.0F.W1 F3 /r       | RVM      | EVEX   | F3         | 256 | W1  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3564  | vpsllq            | vpsllq ymm,ymm/m,ib/ub                        | ANY  | EVEX.256.66.0F.W1 73 /6 ib    | VMI      | EVEX   | 73         | 256 | W1  | 66   | 0F   | false | 6    |       |         | -1       | true  | true  |
| 3565  | vpsllq            | vpsllq zmm,zmm,xmm/m                          | ANY  | EVEX.512.66.0F.W1 F3 /r       | RVM      | EVEX   | F3         | 512 | W1  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3566  | vpsllq            | vpsllq zmm,zmm/m,ib/ub                        | ANY  | EVEX.512.66.0F.W1 73 /6 ib    | VMI      | EVEX   | 73         | 512 | W1  | 66   | 0F   | false | 6    |       |         | -1       | true  | true  |
| 3567  | vpsllvd           | vpsllvd xmm,xmm,xmm/m                         | ANY  | VEX.128.66.0F38.W0 47 /r      | RVM      | VEX    | 47         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3568  | vpsllvd           | vpsllvd ymm,ymm,ymm/m                         | ANY  | VEX.256.66.0F38.W0 47 /r      | RVM      | VEX    | 47         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3569  | vpsllvd           | vpsllvd xmm,xmm,xmm/m                         | ANY  | EVEX.128.66.0F38.W0 47 /r     | RVM      | EVEX   | 47         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3570  | vpsllvd           | vpsllvd ymm,ymm,ymm/m                         | ANY  | EVEX.256.66.0F38.W0 47 /r     | RVM      | EVEX   | 47         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3571  | vpsllvd           | vpsllvd zmm,zmm,zmm/m                         | ANY  | EVEX.512.66.0F38.W0 47 /r     | RVM      | EVEX   | 47         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3572  | vpsllvq           | vpsllvq xmm,xmm,xmm/m                         | ANY  | VEX.128.66.0F38.W1 47 /r      | RVM      | VEX    | 47         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3573  | vpsllvq           | vpsllvq ymm,ymm,ymm/m                         | ANY  | VEX.256.66.0F38.W1 47 /r      | RVM      | VEX    | 47         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3574  | vpsllvq           | vpsllvq xmm,xmm,xmm/m                         | ANY  | EVEX.128.66.0F38.W1 47 /r     | RVM      | EVEX   | 47         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3575  | vpsllvq           | vpsllvq ymm,ymm,ymm/m                         | ANY  | EVEX.256.66.0F38.W1 47 /r     | RVM      | EVEX   | 47         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3576  | vpsllvq           | vpsllvq zmm,zmm,zmm/m                         | ANY  | EVEX.512.66.0F38.W1 47 /r     | RVM      | EVEX   | 47         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3577  | vpsllvw           | vpsllvw xmm,xmm,xmm/m                         | ANY  | EVEX.128.66.0F38.W1 12 /r     | RVM      | EVEX   | 12         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3578  | vpsllvw           | vpsllvw ymm,ymm,ymm/m                         | ANY  | EVEX.256.66.0F38.W1 12 /r     | RVM      | EVEX   | 12         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3579  | vpsllvw           | vpsllvw zmm,zmm,zmm/m                         | ANY  | EVEX.512.66.0F38.W1 12 /r     | RVM      | EVEX   | 12         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3580  | vpsllw            | vpsllw xmm,xmm,ib/ub                          | ANY  | VEX.128.66.0F.WIG 71 /6 ib    | VMI      | VEX    | 71         | 128 | WIG | 66   | 0F   | false | 6    |       |         | -1       | false | false |
| 3581  | vpsllw            | vpsllw xmm,xmm,xmm/m                          | ANY  | VEX.128.66.0F.WIG F1 /r       | RVM      | VEX    | F1         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3582  | vpsllw            | vpsllw ymm,ymm,ib/ub                          | ANY  | VEX.256.66.0F.WIG 71 /6 ib    | VMI      | VEX    | 71         | 256 | WIG | 66   | 0F   | false | 6    |       |         | -1       | false | false |
| 3583  | vpsllw            | vpsllw ymm,ymm,xmm/m                          | ANY  | VEX.256.66.0F.WIG F1 /r       | RVM      | VEX    | F1         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3584  | vpsllw            | vpsllw xmm,xmm,xmm/m                          | ANY  | EVEX.128.66.0F.WIG F1 /r      | RVM      | EVEX   | F1         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3585  | vpsllw            | vpsllw xmm,xmm/m,ib/ub                        | ANY  | EVEX.128.66.0F.WIG 71 /6 ib   | VMI      | EVEX   | 71         | 128 | WIG | 66   | 0F   | false | 6    |       |         | -1       | true  | true  |
| 3586  | vpsllw            | vpsllw ymm,ymm,xmm/m                          | ANY  | EVEX.256.66.0F.WIG F1 /r      | RVM      | EVEX   | F1         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3587  | vpsllw            | vpsllw ymm,ymm/m,ib/ub                        | ANY  | EVEX.256.66.0F.WIG 71 /6 ib   | VMI      | EVEX   | 71         | 256 | WIG | 66   | 0F   | false | 6    |       |         | -1       | true  | true  |
| 3588  | vpsllw            | vpsllw zmm,zmm,xmm/m                          | ANY  | EVEX.512.66.0F.WIG F1 /r      | RVM      | EVEX   | F1         | 512 | WIG | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3589  | vpsllw            | vpsllw zmm,zmm/m,ib/ub                        | ANY  | EVEX.512.66.0F.WIG 71 /6 ib   | VMI      | EVEX   | 71         | 512 | WIG | 66   | 0F   | false | 6    |       |         | -1       | true  | true  |
| 3590  | vpsrad            | vpsrad xmm,xmm,ib/ub                          | ANY  | VEX.128.66.0F.WIG 72 /4 ib    | VMI      | VEX    | 72         | 128 | WIG | 66   | 0F   | false | 4    |       |         | -1       | false | false |
| 3591  | vpsrad            | vpsrad xmm,xmm,xmm/m                          | ANY  | VEX.128.66.0F.WIG E2 /r       | RVM      | VEX    | E2         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3592  | vpsrad            | vpsrad ymm,ymm,ib/ub                          | ANY  | VEX.256.66.0F.WIG 72 /4 ib    | VMI      | VEX    | 72         | 256 | WIG | 66   | 0F   | false | 4    |       |         | -1       | false | false |
| 3593  | vpsrad            | vpsrad ymm,ymm,xmm/m                          | ANY  | VEX.256.66.0F.WIG E2 /r       | RVM      | VEX    | E2         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3594  | vpsrad            | vpsrad xmm,xmm,xmm/m                          | ANY  | EVEX.128.66.0F.W0 E2 /r       | RVM      | EVEX   | E2         | 128 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3595  | vpsrad            | vpsrad xmm,xmm/m,ib/ub                        | ANY  | EVEX.128.66.0F.W0 72 /4 ib    | VMI      | EVEX   | 72         | 128 | W0  | 66   | 0F   | false | 4    |       |         | -1       | true  | true  |
| 3596  | vpsrad            | vpsrad ymm,ymm,xmm/m                          | ANY  | EVEX.256.66.0F.W0 E2 /r       | RVM      | EVEX   | E2         | 256 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3597  | vpsrad            | vpsrad ymm,ymm/m,ib/ub                        | ANY  | EVEX.256.66.0F.W0 72 /4 ib    | VMI      | EVEX   | 72         | 256 | W0  | 66   | 0F   | false | 4    |       |         | -1       | true  | true  |
| 3598  | vpsrad            | vpsrad zmm,zmm,xmm/m                          | ANY  | EVEX.512.66.0F.W0 E2 /r       | RVM      | EVEX   | E2         | 512 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3599  | vpsrad            | vpsrad zmm,zmm/m,ib/ub                        | ANY  | EVEX.512.66.0F.W0 72 /4 ib    | VMI      | EVEX   | 72         | 512 | W0  | 66   | 0F   | false | 4    |       |         | -1       | true  | true  |
| 3600  | vpsraq            | vpsraq xmm,xmm,xmm/m                          | ANY  | EVEX.128.66.0F.W1 E2 /r       | RVM      | EVEX   | E2         | 128 | W1  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3601  | vpsraq            | vpsraq xmm,xmm/m,ib/ub                        | ANY  | EVEX.128.66.0F.W1 72 /4 ib    | VMI      | EVEX   | 72         | 128 | W1  | 66   | 0F   | false | 4    |       |         | -1       | true  | true  |
| 3602  | vpsraq            | vpsraq ymm,ymm,xmm/m                          | ANY  | EVEX.256.66.0F.W1 E2 /r       | RVM      | EVEX   | E2         | 256 | W1  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3603  | vpsraq            | vpsraq ymm,ymm/m,ib/ub                        | ANY  | EVEX.256.66.0F.W1 72 /4 ib    | VMI      | EVEX   | 72         | 256 | W1  | 66   | 0F   | false | 4    |       |         | -1       | true  | true  |
| 3604  | vpsraq            | vpsraq zmm,zmm,xmm/m                          | ANY  | EVEX.512.66.0F.W1 E2 /r       | RVM      | EVEX   | E2         | 512 | W1  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3605  | vpsraq            | vpsraq zmm,zmm/m,ib/ub                        | ANY  | EVEX.512.66.0F.W1 72 /4 ib    | VMI      | EVEX   | 72         | 512 | W1  | 66   | 0F   | false | 4    |       |         | -1       | true  | true  |
| 3606  | vpsravd           | vpsravd xmm,xmm,xmm/m                         | ANY  | VEX.128.66.0F38.W0 46 /r      | RVM      | VEX    | 46         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3607  | vpsravd           | vpsravd ymm,ymm,ymm/m                         | ANY  | VEX.256.66.0F38.W0 46 /r      | RVM      | VEX    | 46         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | false | false |
| 3608  | vpsravd           | vpsravd xmm,xmm,xmm/m                         | ANY  | EVEX.128.66.0F38.W0 46 /r     | RVM      | EVEX   | 46         | 128 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3609  | vpsravd           | vpsravd ymm,ymm,ymm/m                         | ANY  | EVEX.256.66.0F38.W0 46 /r     | RVM      | EVEX   | 46         | 256 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3610  | vpsravd           | vpsravd zmm,zmm,zmm/m                         | ANY  | EVEX.512.66.0F38.W0 46 /r     | RVM      | EVEX   | 46         | 512 | W0  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3611  | vpsravq           | vpsravq xmm,xmm,xmm/m                         | ANY  | EVEX.128.66.0F38.W1 46 /r     | RVM      | EVEX   | 46         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3612  | vpsravq           | vpsravq ymm,ymm,ymm/m                         | ANY  | EVEX.256.66.0F38.W1 46 /r     | RVM      | EVEX   | 46         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3613  | vpsravq           | vpsravq zmm,zmm,zmm/m                         | ANY  | EVEX.512.66.0F38.W1 46 /r     | RVM      | EVEX   | 46         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3614  | vpsravw           | vpsravw xmm,xmm,xmm/m                         | ANY  | EVEX.128.66.0F38.W1 11 /r     | RVM      | EVEX   | 11         | 128 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3615  | vpsravw           | vpsravw ymm,ymm,ymm/m                         | ANY  | EVEX.256.66.0F38.W1 11 /r     | RVM      | EVEX   | 11         | 256 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3616  | vpsravw           | vpsravw zmm,zmm,zmm/m                         | ANY  | EVEX.512.66.0F38.W1 11 /r     | RVM      | EVEX   | 11         | 512 | W1  | 66   | 0F38 | false | r    |       |         | -1       | true  | true  |
| 3617  | vpsraw            | vpsraw xmm,xmm,ib/ub                          | ANY  | VEX.128.66.0F.WIG 71 /4 ib    | VMI      | VEX    | 71         | 128 | WIG | 66   | 0F   | false | 4    |       |         | -1       | false | false |
| 3618  | vpsraw            | vpsraw xmm,xmm,xmm/m                          | ANY  | VEX.128.66.0F.WIG E1 /r       | RVM      | VEX    | E1         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3619  | vpsraw            | vpsraw ymm,ymm,ib/ub                          | ANY  | VEX.256.66.0F.WIG 71 /4 ib    | VMI      | VEX    | 71         | 256 | WIG | 66   | 0F   | false | 4    |       |         | -1       | false | false |
| 3620  | vpsraw            | vpsraw ymm,ymm,xmm/m                          | ANY  | VEX.256.66.0F.WIG E1 /r       | RVM      | VEX    | E1         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3621  | vpsraw            | vpsraw xmm,xmm,xmm/m                          | ANY  | EVEX.128.66.0F.WIG E1 /r      | RVM      | EVEX   | E1         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3622  | vpsraw            | vpsraw xmm,xmm/m,ib/ub                        | ANY  | EVEX.128.66.0F.WIG 71 /4 ib   | VMI      | EVEX   | 71         | 128 | WIG | 66   | 0F   | false | 4    |       |         | -1       | true  | true  |
| 3623  | vpsraw            | vpsraw ymm,ymm,xmm/m                          | ANY  | EVEX.256.66.0F.WIG E1 /r      | RVM      | EVEX   | E1         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3624  | vpsraw            | vpsraw ymm,ymm/m,ib/ub                        | ANY  | EVEX.256.66.0F.WIG 71 /4 ib   | VMI      | EVEX   | 71         | 256 | WIG | 66   | 0F   | false | 4    |       |         | -1       | true  | true  |
| 3625  | vpsraw            | vpsraw zmm,zmm,xmm/m                          | ANY  | EVEX.512.66.0F.WIG E1 /r      | RVM      | EVEX   | E1         | 512 | WIG | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
| 3626  | vpsraw            | vpsraw zmm,zmm/m,ib/ub                        | ANY  | EVEX.512.66.0F.WIG 71 /4 ib   | VMI      | EVEX   | 71         | 512 | WIG | 66   | 0F   | false | 4    |       |         | -1       | true  | true  |
| 3627  | vpsrld            | vpsrld xmm,xmm,ib/ub                          | ANY  | VEX.128.66.0F.WIG 72 /2 ib    | VMI      | VEX    | 72         | 128 | WIG | 66   | 0F   | false | 2    |       |         | -1       | false | false |
| 3628  | vpsrld            | vpsrld xmm,xmm,xmm/m                          | ANY  | VEX.128.66.0F.WIG D2 /r       | RVM      | VEX    | D2         | 128 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3629  | vpsrld            | vpsrld ymm,ymm,ib/ub                          | ANY  | VEX.256.66.0F.WIG 72 /2 ib    | VMI      | VEX    | 72         | 256 | WIG | 66   | 0F   | false | 2    |       |         | -1       | false | false |
| 3630  | vpsrld            | vpsrld ymm,ymm,xmm/m                          | ANY  | VEX.256.66.0F.WIG D2 /r       | RVM      | VEX    | D2         | 256 | WIG | 66   | 0F   | false | r    |       |         | -1       | false | false |
| 3631  | vpsrld            | vpsrld xmm,xmm,xmm/m                          | ANY  | EVEX.128.66.0F.W0 D2 /r       | RVM      | EVEX   | D2         | 128 | W0  | 66   | 0F   | false | r    |       |         | -1       | true  | true  |
